bookID,,,,names,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Sulayman b. Ishaq,الحارث بن أبي اسامة,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,al-Hasan b. 'Ali al-Shirazi,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,سليمان بن إبراهيم,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Shirazi,Abu 'Umar b. Hayawayya,أبو أيوب سليمان بن إسحاق بن إبراهيم الخلال,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,أبو محمد بن العباس,Ahmad b. Ma'ruf,الحسين بن محمد,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,أبو بكر الرضا,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,حارث بن أبي أسامة,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr al-Shahid,al-Hasan b. 'Ali al-Shirazi,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحسين بن محمد,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr al-Shahid,الحسن بن علي العدل,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحسين بن محمد الفقيه,Muhammad b. Sa'd,الفضل بن دكين,معمر بن يحيى بن سام,جعفرا,أبا جعفر,علي قم فاخطب,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr al-Shahid,al-Hasan b. 'Ali al-Shirazi,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,أبو علي الحسين بن محمد بن الفهم الفقيه,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr al-Shahid,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr al-Shahid,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr al-Shahid,الحسين بن علي,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,أبو بكر العدل,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,عبد الوهاب بن أبي حية,Abu Bakr Muhammad b. Shuja',محمد بن عمر,ابن أبي حبيبة,أبو بكر,أبو محمد,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحسن بن محمد,Muhammad b. Sa'd,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحارث,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,أبو عمرو بن حيوية,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,أحمد بن معروف بن بشير الخشاب,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Muhammad b. al-Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,حارث بن أبي أسامة,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,حارث,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,حارث بن أبي أسامة,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,al-Hasan b. 'Ali al-Shirazi,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,أبو الحسن,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,أحمد بن معروف بن بشر الخشاب,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحارث,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,أحمد بن معروف بن بشر الجسار,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,أحمد بن معروف بن بشر الخشاب,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحسين بن محمد,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحارث,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,أبو محمد,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحسين بن محمد,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,al-Hasan b. 'Ali al-Shirazi,أبو عمر انا أبو الحسن,أبو علي,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Muhammad b. 'Umar,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحارث بن أبي أسامه,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Muhammad b. al-Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحارث بن أسامة,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,حارث بن أبي أسامة,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,أحمد بن معروف بن بشر الخشاب,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,الحارث,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,أبو عمرو بن حيوية,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Hasan b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,al-Hasan b. 'Ali al-Shirazi,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Sulayman b. Ishaq,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,أبو محمد الحارث بن أبي أسامة,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Muhammad b. al-Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Sulayman b. Ishaq,al-Harith b. Abi Usama,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',أبو عمر بن مندة,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Abu al-Hasan al-Lanbani,Abu Bakr b. Abi Dunya,Abu Bakr Muhammad b. 'Abd al-Baqi,Abu Muhammad al-Jawhari,Abu 'Umar b. Hayawayya,Ahmad b. Ma'ruf,al-Husayn b. Fahm,Muhammad b. Sa'd,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,أبو القاسم النسيب,Abu Bakr al-Khatib,أبو حازم محمد بن الحسين بن محمد بن الفراء,الحسين بن علي بن أبي أسامة الحلبي,أبو عمران بن الأشيب,Muhammad b. Sa'd,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,الحسن بن محمد,Ahmad b. Muhammad b. 'Umar,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,أبو الحسن,وأبو منصور,أبو بكر,أبن بشران,الحسين بن صفوان,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,الحسن بن محمد,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أبو الحسن أحمد بن محمد,أبو بكر محمد بن عبيد,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أبو الحسن,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أحمد بن عمر,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,الحسن بن محمد,Ahmad b. Muhammad b. 'Umar,أبو بكر القرشي,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,الحسن بن محمد,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,الحسن بن محمد,Ahmad b. Muhammad b. 'Umar,بكر بن أبي الدنيا,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Abu al-Hasan al-Lanbani,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,أبو محمد,أبو الحسن,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Abu al-Hasan al-Lanbani,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أبو الحسن أحمد بن محمد بن عمر,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,الحسن بن محمد بن يوسف يوسف,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أبو الحسن أحمد بن محمد بن عمر بن أبان,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أبو الحسن أحمد بن محمد بن عمر بن أبان,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أبو الحسن البناني,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,Ahmad b. Muhammad b. 'Umar,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
JK_000916,,,,Abu Bakr Muhammad b. Shuja',Abu 'Amr b. Manda,Abu Muhammad b. Yawa,أبو الحسن الدماني,Abu Bakr b. Abi Dunya,Muhammad b. Sa'd,,,,,,,,,,,,,,,,,,
